MasterTable_ID,Alias,Latitude,Longitude,COncRT,ConcHr,Flow,W/S,W/D,AT,RHx,RHi,BV,FT,Alarm,Oceaneering Unit Voltage,Type,TimeStamp,PDate,Date/Time/GMT
76749186,USFS 1079,,,0.009,0.009,16.7,0.5,227,24.5,30,14,13.8,29.3,0,,PM 2.5,4/5/22 0:05,4/5/22 0:07,4/5/22 0:07
76749673,USFS 1079,,,0.01,0.005,16.6,0.3,239,21.6,36,17,13.9,26.3,0,,PM 2.5,4/5/22 1:05,4/5/22 1:06,4/5/22 1:06
76750139,USFS 1079,,,0.012,0.01,16.7,0.4,168,18.3,53,24,13.9,23,0,,PM 2.5,4/5/22 2:05,4/5/22 2:05,4/5/22 2:05
76750599,USFS 1079,,,0.012,0.016,16.7,0.5,143,15.7,68,30,13.9,19.8,0,,PM 2.5,4/5/22 3:05,4/5/22 3:06,4/5/22 3:06
76751028,USFS 1079,,,0.016,0.013,16.7,0.4,197,15.4,66,31,13.9,18.6,0,,PM 2.5,4/5/22 4:05,4/5/22 4:05,4/5/22 4:05
76751475,USFS 1079,,,0.015,0.019,16.7,0.6,103,13.7,76,34,13.9,17.5,0,,PM 2.5,4/5/22 5:05,4/5/22 5:05,4/5/22 5:05
76751912,USFS 1079,,,0.018,0.014,16.7,0.4,165,12.8,79,36,13.9,16.3,0,,PM 2.5,4/5/22 6:06,4/5/22 6:07,4/5/22 6:07
76752347,USFS 1079,,,0.021,0.022,16.7,0.4,217,12.9,76,36,13.9,16,0,,PM 2.5,4/5/22 7:06,4/5/22 7:07,4/5/22 7:07
76752800,USFS 1079,,,0.036,0.034,16.7,0.3,198,12.9,74,34,13.9,16.1,0,,PM 2.5,4/5/22 8:05,4/5/22 8:06,4/5/22 8:06
76753219,USFS 1079,,,0.035,0.038,16.7,0.5,99,12.3,81,37,13.9,15.8,0,,PM 2.5,4/5/22 9:05,4/5/22 9:05,4/5/22 9:05
76753756,USFS 1079,,,0.034,0.034,16.7,0.6,119,12.2,82,38,13.9,15.4,0,,PM 2.5,4/5/22 10:05,4/5/22 10:08,4/5/22 10:08
76754971,USFS 1079,,,0.047,0.046,16.7,0.5,177,13.2,81,38,13.9,16,0,,PM 2.5,4/5/22 11:05,4/5/22 11:05,4/5/22 11:05
76756918,USFS 1079,,,0.033,0.029,16.7,0.7,127,14.6,80,38,13.9,17.1,0,,PM 2.5,4/5/22 12:05,4/5/22 12:05,4/5/22 12:05
76771758,USFS 1079,32.37074,-84.84061,,,,,,,,,,,,12.3,,4/5/22 23:56,4/5/22 23:57,4/5/22 23:57
76807464,USFS 1079,,,0.033,0.029,16.7,0.7,127,14.6,80,38,13.9,17.1,0,,PM 2.5,4/7/22 15:54,4/7/22 15:55,4/7/22 15:55
76807671,USFS 1079,,,0,0,0,1.7,322,19.4,43,58,14.3,16.2,0,,PM 2.5,4/7/22 16:05,4/7/22 16:05,4/7/22 16:05
76808801,USFS 1079,,,0.005,0.003,15.1,1.8,286,20.4,35,27,14.1,18.7,256,,PM 2.5,4/7/22 17:05,4/7/22 17:06,4/7/22 17:06
76809737,USFS 1079,,,0.003,0.008,16.7,2.2,273,22,30,18,14,23.2,0,,PM 2.5,4/7/22 18:05,4/7/22 18:05,4/7/22 18:05
76811011,USFS 1079,,,0.004,0.003,16.7,2.3,254,22.9,27,14,14,27,0,,PM 2.5,4/7/22 19:05,4/7/22 19:05,4/7/22 19:05
76812181,USFS 1079,,,0.004,0.004,16.7,2.6,248,23.3,25,13,14,28.9,0,,PM 2.5,4/7/22 20:05,4/7/22 20:06,4/7/22 20:06
76813489,USFS 1079,,,0.006,0.004,16.7,2.5,252,23.4,24,12,14,29.2,0,,PM 2.5,4/7/22 21:05,4/7/22 21:06,4/7/22 21:06
76815501,USFS 1079,,,0.002,0.005,16.7,2.3,270,22.7,25,13,14,28.1,0,,PM 2.5,4/7/22 22:05,4/7/22 22:05,4/7/22 22:05
76817188,USFS 1079,,,0.008,0.006,16.7,2.4,242,21.8,24,13,14,26.1,0,,PM 2.5,4/7/22 23:05,4/7/22 23:05,4/7/22 23:05
76818159,USFS 1079,32.37078,-84.84063,,,,,,,,,,,,13.1,,4/7/22 23:57,4/7/22 23:58,4/7/22 23:58
76818256,USFS 1079,,,0,0.001,16.7,2.1,227,20.2,25,14,14,22.7,0,,PM 2.5,4/8/22 0:05,4/8/22 0:05,4/8/22 0:05
76818871,USFS 1079,,,-0.004,-0.002,16.6,1.7,223,18.5,27,16,14,20.5,0,,PM 2.5,4/8/22 1:05,4/8/22 1:06,4/8/22 1:06
76819338,USFS 1079,,,0.003,0.004,16.7,1.2,257,17.4,29,17,14,19.2,0,,PM 2.5,4/8/22 2:05,4/8/22 2:06,4/8/22 2:06
76819839,USFS 1079,,,0.004,0.001,16.7,1.6,291,16,34,19,14,18,0,,PM 2.5,4/8/22 3:05,4/8/22 3:06,4/8/22 3:06
76820382,USFS 1079,,,0.001,0.006,16.7,1.5,289,15.1,36,21,14,17,0,,PM 2.5,4/8/22 4:05,4/8/22 4:05,4/8/22 4:05
76820906,USFS 1079,,,0.005,0.003,16.7,1.8,290,14.4,38,22,14,16.1,0,,PM 2.5,4/8/22 5:05,4/8/22 5:05,4/8/22 5:05
76821360,USFS 1079,,,0.004,0.005,16.7,1.2,271,13.2,42,24,14,15.2,0,,PM 2.5,4/8/22 6:06,4/8/22 6:07,4/8/22 6:07
76821809,USFS 1079,,,0.004,0.006,16.7,1,243,12.3,46,25,14,14.4,0,,PM 2.5,4/8/22 7:05,4/8/22 7:06,4/8/22 7:06
76822240,USFS 1079,,,0.006,0.003,16.7,1.2,230,11.6,48,26,14,13.6,0,,PM 2.5,4/8/22 8:05,4/8/22 8:05,4/8/22 8:05
76822735,USFS 1079,,,0.006,0.005,16.7,1.3,219,10.6,53,28,14,12.8,0,,PM 2.5,4/8/22 9:05,4/8/22 9:05,4/8/22 9:05
76823230,USFS 1079,,,0.007,0.005,16.7,1,217,9.2,61,31,14,11.7,0,,PM 2.5,4/8/22 10:05,4/8/22 10:06,4/8/22 10:06
76824738,USFS 1079,,,0.002,0.004,16.7,1.3,221,8.8,65,34,14,10.8,0,,PM 2.5,4/8/22 11:05,4/8/22 11:05,4/8/22 11:05
76826675,USFS 1079,,,0.007,0.007,16.7,1.5,220,8.6,67,36,14,10.4,0,,PM 2.5,4/8/22 12:05,4/8/22 12:05,4/8/22 12:05
76828103,USFS 1079,,,-0.001,0.001,16.7,2.2,220,9.9,62,35,14,10.9,0,,PM 2.5,4/8/22 13:05,4/8/22 13:06,4/8/22 13:06
76829295,USFS 1079,,,0.004,-0.001,16.7,2.3,221,12.1,51,30,14,12.9,0,,PM 2.5,4/8/22 14:05,4/8/22 14:06,4/8/22 14:06
76830347,USFS 1079,,,0.007,0.009,16.7,2.5,224,14,42,24,14,15.5,0,,PM 2.5,4/8/22 15:06,4/8/22 15:07,4/8/22 15:07
76831353,USFS 1079,,,0.005,0.002,16.7,2.6,228,15.8,33,20,14,17.1,0,,PM 2.5,4/8/22 16:05,4/8/22 16:06,4/8/22 16:06
76832523,USFS 1079,,,0.005,0.008,16.7,3.4,222,16.8,28,17,14,18.2,0,,PM 2.5,4/8/22 17:07,4/8/22 17:08,4/8/22 17:08
76833543,USFS 1079,,,0.008,0.006,16.7,4,219,17.9,26,16,14,19.7,0,,PM 2.5,4/8/22 18:05,4/8/22 18:06,4/8/22 18:06
76834925,USFS 1079,,,0.011,0.01,16.7,3.8,222,18.9,25,14,13.9,21.8,0,,PM 2.5,4/8/22 19:05,4/8/22 19:05,4/8/22 19:05
76836075,USFS 1079,,,0.005,0.01,16.7,3.4,228,19.5,24,13,14,23.3,0,,PM 2.5,4/8/22 20:05,4/8/22 20:05,4/8/22 20:05
76836986,USFS 1079,,,0.004,0.001,16.7,3.2,228,19.1,25,14,14,22.6,0,,PM 2.5,4/8/22 21:05,4/8/22 21:05,4/8/22 21:05
76838622,USFS 1079,,,0.012,0.014,16.7,2.6,287,18.4,29,15,13.9,22.1,0,,PM 2.5,4/8/22 22:05,4/8/22 22:06,4/8/22 22:06
76840186,USFS 1079,,,0.007,0.003,16.7,2.2,292,16.9,33,17,13.9,20.1,0,,PM 2.5,4/8/22 23:05,4/8/22 23:05,4/8/22 23:05
76840993,USFS 1079,,,0.001,0.006,16.7,2,294,15.6,35,19,13.9,18.4,0,,PM 2.5,4/9/22 0:05,4/9/22 0:06,4/9/22 0:06
76841524,USFS 1079,,,0.003,0.005,16.6,1.9,324,13.7,42,22,14,16.4,0,,PM 2.5,4/9/22 1:05,4/9/22 1:06,4/9/22 1:06
76841965,USFS 1079,,,0,-0.003,16.7,1.4,302,12.1,47,25,14,14.4,0,,PM 2.5,4/9/22 2:05,4/9/22 2:06,4/9/22 2:06
76842396,USFS 1079,,,0,0.005,16.7,1.7,294,11.6,42,23,14,13.8,0,,PM 2.5,4/9/22 3:05,4/9/22 3:05,4/9/22 3:05
76842884,USFS 1079,,,0.002,-0.002,16.7,1.2,261,10.3,43,23,14,12.6,0,,PM 2.5,4/9/22 4:06,4/9/22 4:08,4/9/22 4:08
76843331,USFS 1079,,,0.002,0.004,16.7,1.6,222,9.5,48,26,14,11.6,0,,PM 2.5,4/9/22 5:05,4/9/22 5:06,4/9/22 5:06
76843779,USFS 1079,,,0.002,0.002,16.7,1.7,227,9.1,51,28,14,10.8,0,,PM 2.5,4/9/22 6:06,4/9/22 6:07,4/9/22 6:07
76844227,USFS 1079,,,0.006,0.006,16.7,1,220,7.9,58,30,14,10.4,0,,PM 2.5,4/9/22 7:05,4/9/22 7:05,4/9/22 7:05
76844664,USFS 1079,,,0.003,0.001,16.7,1.2,220,6.8,64,33,14,9.3,0,,PM 2.5,4/9/22 8:06,4/9/22 8:07,4/9/22 8:07
76845153,USFS 1079,,,-0.002,0,16.7,1.6,219,6.5,65,34,14,8.5,0,,PM 2.5,4/9/22 9:05,4/9/22 9:05,4/9/22 9:05
76845628,USFS 1079,,,0.008,0.005,16.7,1.4,222,6.1,68,36,14,8,0,,PM 2.5,4/9/22 10:05,4/9/22 10:06,4/9/22 10:06
76846195,USFS 1079,,,0.006,0.008,16.7,1.4,219,5.3,72,37,14,7.4,0,,PM 2.5,4/9/22 11:05,4/9/22 11:05,4/9/22 11:05
76846891,USFS 1079,,,0,-0.001,16.7,1.4,220,5.1,75,40,14,7,0,,PM 2.5,4/9/22 12:05,4/9/22 12:05,4/9/22 12:05
76847464,USFS 1079,,,0.003,0,16.7,1.6,222,6.4,70,37,14,8.2,0,,PM 2.5,4/9/22 13:06,4/9/22 13:07,4/9/22 13:07
76848044,USFS 1079,,,-0.002,0,16.7,1.8,243,7.3,68,36,14,9.3,0,,PM 2.5,4/9/22 14:06,4/9/22 14:08,4/9/22 14:08
76848464,USFS 1079,,,0.002,0.004,16.7,2,265,8.3,59,31,14,10.3,0,,PM 2.5,4/9/22 15:05,4/9/22 15:06,4/9/22 15:06
76849150,USFS 1079,,,-0.001,0,16.7,2.1,279,9.1,50,27,14,11.1,0,,PM 2.5,4/9/22 16:05,4/9/22 16:06,4/9/22 16:06
76849742,USFS 1079,,,0,0.002,16.7,2.1,300,11.5,38,22,14,13,0,,PM 2.5,4/9/22 17:05,4/9/22 17:05,4/9/22 17:05
76850433,USFS 1079,,,-0.003,-0.003,16.7,2.1,300,13.7,31,18,14,15.8,0,,PM 2.5,4/9/22 18:05,4/9/22 18:06,4/9/22 18:06
76851112,USFS 1079,,,0.007,0.009,16.7,2.4,268,15.4,28,14,14,19.5,0,,PM 2.5,4/9/22 19:05,4/9/22 19:05,4/9/22 19:05
76851966,USFS 1079,,,0.006,0.003,16.7,2.4,272,16.8,25,13,14,22.5,0,,PM 2.5,4/9/22 20:05,4/9/22 20:06,4/9/22 20:06
76852630,USFS 1079,,,0.003,0.006,16.7,2.3,269,17.3,24,12,14,23.3,0,,PM 2.5,4/9/22 21:05,4/9/22 21:05,4/9/22 21:05
76853146,USFS 1079,,,0.001,0,16.7,2.4,258,16.9,25,13,14,22.7,0,,PM 2.5,4/9/22 22:05,4/9/22 22:06,4/9/22 22:06
76853782,USFS 1079,,,0.001,-0.002,16.7,2,268,16.4,26,14,14,21,0,,PM 2.5,4/9/22 23:05,4/9/22 23:08,4/9/22 23:08
76854316,USFS 1079,32.37072,-84.84065,,,,,,,,,,,,13,,4/9/22 23:56,4/9/22 23:56,4/9/22 23:56
76854404,USFS 1079,,,0.001,0.003,16.7,1.4,273,15.5,28,16,14,18.4,0,,PM 2.5,4/10/22 0:05,4/10/22 0:06,4/10/22 0:06
76854939,USFS 1079,,,0.005,0.005,16.6,0.7,223,13.7,36,19,14,16.6,0,,PM 2.5,4/10/22 1:05,4/10/22 1:05,4/10/22 1:05
76855461,USFS 1079,,,0.003,0.004,16.7,0.5,213,11,50,24,14,14.5,0,,PM 2.5,4/10/22 2:05,4/10/22 2:06,4/10/22 2:06
76856016,USFS 1079,,,0.001,-0.002,16.7,0.5,220,9.1,60,29,14,12.5,0,,PM 2.5,4/10/22 3:05,4/10/22 3:06,4/10/22 3:06
76856663,USFS 1079,,,0.006,0.006,16.7,0.5,214,7.7,69,32,14,11.1,0,,PM 2.5,4/10/22 4:05,4/10/22 4:05,4/10/22 4:05
76857412,USFS 1079,,,0.003,0.004,16.7,0.5,208,6.6,79,37,14,9.8,0,,PM 2.5,4/10/22 5:05,4/10/22 5:06,4/10/22 5:06
76858161,USFS 1079,,,0.009,0.016,16.7,0.3,193,5.8,85,40,14,9.2,0,,PM 2.5,4/10/22 6:05,4/10/22 6:05,4/10/22 6:05
76858945,USFS 1079,,,0.007,0.003,16.7,0.3,207,4.6,92,42,14,8.3,0,,PM 2.5,4/10/22 7:05,4/10/22 7:06,4/10/22 7:06
76859582,USFS 1079,,,0.003,-0.002,16.7,0.3,203,4.2,92,43,14,7.7,0,,PM 2.5,4/10/22 8:05,4/10/22 8:06,4/10/22 8:06
76860241,USFS 1079,,,0.009,0.01,16.7,0.4,203,3.7,93,44,14,7.2,0,,PM 2.5,4/10/22 9:05,4/10/22 9:05,4/10/22 9:05
76860885,USFS 1079,,,0.005,0.006,16.7,0.3,172,3.4,93,44,14,6.7,0,,PM 2.5,4/10/22 10:05,4/10/22 10:05,4/10/22 10:05
76861589,USFS 1079,,,0.006,0.012,16.7,0.3,161,3,93,44,13.9,6.3,0,,PM 2.5,4/10/22 11:05,4/10/22 11:05,4/10/22 11:05
76862747,USFS 1079,,,-0.005,-0.005,16.7,0.3,164,2.9,93,44,13.9,6.2,0,,PM 2.5,4/10/22 12:05,4/10/22 12:07,4/10/22 12:07
76863690,USFS 1079,,,0.012,0.016,16.7,0.4,156,5.1,91,45,13.9,8.4,0,,PM 2.5,4/10/22 13:05,4/10/22 13:06,4/10/22 13:06
76864568,USFS 1079,,,-0.004,-0.005,16.7,0.6,247,9.9,70,39,14,11.4,0,,PM 2.5,4/10/22 14:06,4/10/22 14:07,4/10/22 14:07
76865107,USFS 1079,,,0.003,0.003,16.7,0.8,202,14.9,47,26,14,16.1,0,,PM 2.5,4/10/22 15:05,4/10/22 15:05,4/10/22 15:05
76866009,USFS 1079,,,0.006,0.002,16.7,1.4,229,18.4,30,17,14,19.8,0,,PM 2.5,4/10/22 16:05,4/10/22 16:06,4/10/22 16:06
76867122,USFS 1079,,,0.006,0.006,16.7,1.5,230,20.1,25,15,14,21.6,0,,PM 2.5,4/10/22 17:05,4/10/22 17:05,4/10/22 17:05
76868154,USFS 1079,,,0.002,0,16.7,1.4,258,22.2,22,13,14,24.4,0,,PM 2.5,4/10/22 18:05,4/10/22 18:06,4/10/22 18:06
76869124,USFS 1079,,,0.001,0.004,16.7,1.5,236,24.2,20,10,14,29.3,0,,PM 2.5,4/10/22 19:05,4/10/22 19:05,4/10/22 19:05
76869831,USFS 1079,,,0.002,0.006,16.7,1.3,222,25.4,20,10,13.9,32.8,0,,PM 2.5,4/10/22 20:05,4/10/22 20:05,4/10/22 20:05
76870347,USFS 1079,,,0.008,0.006,16.7,1.3,233,26.2,20,9,13.9,34.7,0,,PM 2.5,4/10/22 21:05,4/10/22 21:07,4/10/22 21:07
76870952,USFS 1079,,,0.012,0.012,16.7,1.8,215,25.4,22,10,13.9,33,0,,PM 2.5,4/10/22 22:05,4/10/22 22:06,4/10/22 22:06
76871446,USFS 1079,,,0.01,0.011,16.7,1.7,215,24.7,24,12,13.9,30.3,0,,PM 2.5,4/10/22 23:05,4/10/22 23:05,4/10/22 23:05
76871949,USFS 1079,,,0.004,-0.001,16.7,1.1,212,23.1,27,14,14,26.7,0,,PM 2.5,4/11/22 0:05,4/11/22 0:06,4/11/22 0:06
76872410,USFS 1079,,,-0.002,0.001,16.6,0.7,211,20.2,33,17,14,23.7,0,,PM 2.5,4/11/22 1:05,4/11/22 1:06,4/11/22 1:06
76872842,USFS 1079,,,0.007,0.005,16.7,0.6,217,18.5,39,21,14,21.3,0,,PM 2.5,4/11/22 2:05,4/11/22 2:05,4/11/22 2:05
76873273,USFS 1079,,,0.01,0.013,16.7,0.5,226,16.3,49,24,14,19.8,0,,PM 2.5,4/11/22 3:05,4/11/22 3:05,4/11/22 3:05
76873703,USFS 1079,,,0.005,0.011,16.7,1.1,213,16.5,51,27,14,18.6,0,,PM 2.5,4/11/22 4:05,4/11/22 4:05,4/11/22 4:05
76874153,USFS 1079,,,0.009,0.003,16.7,1.3,220,16.1,60,31,14,18,0,,PM 2.5,4/11/22 5:05,4/11/22 5:06,4/11/22 5:06
76874592,USFS 1079,,,0.009,0.012,16.7,0.9,208,14.4,69,34,14,17,0,,PM 2.5,4/11/22 6:05,4/11/22 6:07,4/11/22 6:07
76875020,USFS 1079,,,0.008,0.008,16.7,0.6,216,13.6,74,36,14,16.2,0,,PM 2.5,4/11/22 7:05,4/11/22 7:06,4/11/22 7:06
76875453,USFS 1079,,,0.014,0.01,16.7,0.5,226,12.1,81,38,14,15.3,0,,PM 2.5,4/11/22 8:05,4/11/22 8:06,4/11/22 8:06
76875916,USFS 1079,,,0.013,0.016,16.7,0.4,207,10.5,88,40,13.9,14.1,0,,PM 2.5,4/11/22 9:05,4/11/22 9:05,4/11/22 9:05
76876374,USFS 1079,,,0.015,0.013,16.7,0.3,170,9.4,93,42,13.9,13.1,0,,PM 2.5,4/11/22 10:05,4/11/22 10:06,4/11/22 10:06
76877587,USFS 1079,,,0.011,0.007,16.7,0.3,184,8.8,94,43,13.9,12.3,0,,PM 2.5,4/11/22 11:05,4/11/22 11:06,4/11/22 11:06
76879227,USFS 1079,,,0.005,0.009,16.7,0.3,193,8.6,95,44,13.9,12,0,,PM 2.5,4/11/22 12:06,4/11/22 12:08,4/11/22 12:08
76880685,USFS 1079,,,-0.005,0,16.7,0.4,141,10.6,93,45,13.9,14,0,,PM 2.5,4/11/22 13:05,4/11/22 13:05,4/11/22 13:05
76881737,USFS 1079,,,0.001,-0.005,16.7,0.6,151,15.8,73,38,14,17.3,0,,PM 2.5,4/11/22 14:05,4/11/22 14:06,4/11/22 14:06
76882663,USFS 1079,,,-0.001,0.002,16.7,1.1,148,18.5,58,30,14,20.5,0,,PM 2.5,4/11/22 15:05,4/11/22 15:06,4/11/22 15:06
76883793,USFS 1079,,,0.006,0.009,16.7,1.3,247,20.3,46,24,14,23,0,,PM 2.5,4/11/22 16:05,4/11/22 16:07,4/11/22 16:07
76885003,USFS 1079,,,0.007,0.001,16.7,1.4,242,20.8,46,23,14,24.3,0,,PM 2.5,4/11/22 17:05,4/11/22 17:06,4/11/22 17:06
76886362,USFS 1079,,,0.006,0.009,16.7,0.9,216,22,42,21,14,25.4,0,,PM 2.5,4/11/22 18:05,4/11/22 18:05,4/11/22 18:05
76887400,USFS 1079,,,0.002,-0.003,16.7,1.3,204,24.1,35,17,13.9,28.9,0,,PM 2.5,4/11/22 19:06,4/11/22 19:07,4/11/22 19:07
76888317,USFS 1079,,,0.009,0.014,16.7,1.1,212,24.4,36,16,13.9,30.9,0,,PM 2.5,4/11/22 20:05,4/11/22 20:05,4/11/22 20:05
76889465,USFS 1079,,,0.009,0.01,16.7,1.3,209,22.7,43,20,13.9,27.4,0,,PM 2.5,4/11/22 21:05,4/11/22 21:06,4/11/22 21:06
76891281,USFS 1079,,,0.004,0.004,16.7,1.5,211,22.4,45,23,13.9,25.8,0,,PM 2.5,4/11/22 22:06,4/11/22 22:07,4/11/22 22:07
76892944,USFS 1079,,,0.007,0.005,16.7,1.3,209,21.6,51,25,13.9,24.6,0,,PM 2.5,4/11/22 23:05,4/11/22 23:05,4/11/22 23:05
76894164,USFS 1079,32.3708,-84.84071,,,,,,,,,,,,12.6,,4/11/22 23:56,4/11/22 23:56,4/11/22 23:56
76894368,USFS 1079,,,0.008,0.009,16.7,0.7,210,20.5,57,27,13.9,23.7,0,,PM 2.5,4/12/22 0:05,4/12/22 0:05,4/12/22 0:05
76895116,USFS 1079,,,0.002,0.003,16.6,0.5,217,19.5,63,30,14,22.8,0,,PM 2.5,4/12/22 1:05,4/12/22 1:05,4/12/22 1:05
76895591,USFS 1079,,,0.007,0.002,16.7,0.7,144,18.4,71,34,14,21.7,0,,PM 2.5,4/12/22 2:05,4/12/22 2:06,4/12/22 2:06
76896013,USFS 1079,,,0.01,0.016,16.7,0.7,175,17.9,73,35,13.9,20.7,0,,PM 2.5,4/12/22 3:05,4/12/22 3:05,4/12/22 3:05
76896473,USFS 1079,,,0.007,0.004,16.7,0.6,192,18,72,35,14,20.4,0,,PM 2.5,4/12/22 4:05,4/12/22 4:05,4/12/22 4:05
76896991,USFS 1079,,,0.01,0.014,16.7,0.4,226,17.2,78,37,13.9,20.2,0,,PM 2.5,4/12/22 5:05,4/12/22 5:05,4/12/22 5:05
76897518,USFS 1079,,,0.016,0.01,16.7,0.8,210,16.9,80,39,13.9,19.6,0,,PM 2.5,4/12/22 6:05,4/12/22 6:05,4/12/22 6:05
76898001,USFS 1079,,,0.019,0.024,16.7,0.5,294,15.1,87,40,14,18.6,0,,PM 2.5,4/12/22 7:05,4/12/22 7:05,4/12/22 7:05
76898434,USFS 1079,,,0.023,0.023,16.7,0.4,261,14.5,90,43,14,17.5,0,,PM 2.5,4/12/22 8:05,4/12/22 8:05,4/12/22 8:05
76898897,USFS 1079,,,0.019,0.018,16.7,0.3,196,13.2,93,42,14,16.8,0,,PM 2.5,4/12/22 9:05,4/12/22 9:06,4/12/22 9:06
76899462,USFS 1079,,,0.022,0.023,16.7,0.3,186,12.5,95,44,13.9,16.1,0,,PM 2.5,4/12/22 10:05,4/12/22 10:08,4/12/22 10:08
76900710,USFS 1079,,,0.011,0.011,16.7,0.3,224,12,96,44,14,15.4,0,,PM 2.5,4/12/22 11:05,4/12/22 11:05,4/12/22 11:05
76902295,USFS 1079,,,-0.001,0.001,16.7,0.3,136,11.8,96,44,13.9,15.3,0,,PM 2.5,4/12/22 12:05,4/12/22 12:06,4/12/22 12:06
76904075,USFS 1079,,,0.001,0.011,16.7,0.5,155,13.8,95,45,13.9,17.6,0,,PM 2.5,4/12/22 13:05,4/12/22 13:05,4/12/22 13:05
76904992,USFS 1079,,,0.01,-0.005,16.7,0.8,120,18,77,40,14,19.6,0,,PM 2.5,4/12/22 14:06,4/12/22 14:08,4/12/22 14:08
76905830,USFS 1079,,,0.002,0.005,16.7,0.9,125,21.4,63,33,14,23,0,,PM 2.5,4/12/22 15:05,4/12/22 15:06,4/12/22 15:06
76906859,USFS 1079,,,0.004,0.006,16.7,1.2,199,23.4,54,28,13.9,25.4,0,,PM 2.5,4/12/22 16:05,4/12/22 16:06,4/12/22 16:06
76907745,USFS 1079,,,0.006,0.003,16.7,1.8,213,24.9,51,27,13.9,26.7,0,,PM 2.5,4/12/22 17:05,4/12/22 17:05,4/12/22 17:05
76908739,USFS 1079,,,-0.002,-0.001,16.7,1.8,209,26.7,46,24,13.9,29.1,0,,PM 2.5,4/12/22 18:05,4/12/22 18:05,4/12/22 18:05
76909765,USFS 1079,,,0.007,0.008,16.7,2,209,27.9,43,21,13.9,32.5,0,,PM 2.5,4/12/22 19:05,4/12/22 19:06,4/12/22 19:06
76910625,USFS 1079,,,0.007,0.008,16.7,2.2,211,28.6,41,18,13.8,34.8,0,,PM 2.5,4/12/22 20:05,4/12/22 20:05,4/12/22 20:05
76911949,USFS 1079,,,0.012,0.005,16.7,1.8,210,28.9,39,17,13.8,35.4,0,,PM 2.5,4/12/22 21:05,4/12/22 21:06,4/12/22 21:06
76913319,USFS 1079,,,0.01,0.018,16.7,1.7,207,28.4,40,18,13.8,34.4,0,,PM 2.5,4/12/22 22:05,4/12/22 22:05,4/12/22 22:05
76914806,USFS 1079,,,0.015,0.013,16.7,1.4,208,27.1,44,20,13.8,32.3,0,,PM 2.5,4/12/22 23:05,4/12/22 23:05,4/12/22 23:05
76916015,USFS 1079,,,0.015,0.015,16.7,0.5,212,25.3,51,23,13.8,29.7,0,,PM 2.5,4/13/22 0:05,4/13/22 0:05,4/13/22 0:05
76916774,USFS 1079,,,0.015,0.014,16.6,0.3,206,22.9,63,27,13.9,27.6,0,,PM 2.5,4/13/22 1:05,4/13/22 1:05,4/13/22 1:05
76917259,USFS 1079,,,0.013,0.014,16.7,0.3,214,20.6,75,32,13.9,25,0,,PM 2.5,4/13/22 2:05,4/13/22 2:05,4/13/22 2:05
76918263,USFS 1079,,,0.012,0.017,16.7,1,202,20.5,71,35,13.9,22.9,0,,PM 2.5,4/13/22 4:05,4/13/22 4:05,4/13/22 4:05
76918806,USFS 1079,,,0.015,0.015,16.7,1.2,208,20.5,71,36,13.9,22.6,0,,PM 2.5,4/13/22 5:05,4/13/22 5:05,4/13/22 5:05
76919264,USFS 1079,,,0.02,0.018,16.7,0.7,207,19.4,75,36,13.9,22.2,0,,PM 2.5,4/13/22 6:05,4/13/22 6:05,4/13/22 6:05
76919735,USFS 1079,,,0.019,0.018,16.7,0.3,207,18.3,81,37,13.9,21.7,0,,PM 2.5,4/13/22 7:05,4/13/22 7:07,4/13/22 7:07
76920190,USFS 1079,,,0.013,0.018,16.7,0.5,211,18.1,82,38,13.9,21.4,0,,PM 2.5,4/13/22 8:05,4/13/22 8:08,4/13/22 8:08
76920629,USFS 1079,,,0.025,0.025,16.7,0.5,173,17.3,87,39,13.9,20.9,0,,PM 2.5,4/13/22 9:05,4/13/22 9:05,4/13/22 9:05
76921199,USFS 1079,,,0.011,0.012,16.7,0.4,142,16.9,89,41,13.9,20.1,0,,PM 2.5,4/13/22 10:05,4/13/22 10:05,4/13/22 10:05
76922608,USFS 1079,,,0.024,0.016,16.7,0.4,175,16.6,90,41,13.9,20,0,,PM 2.5,4/13/22 11:05,4/13/22 11:05,4/13/22 11:05
76924008,USFS 1079,,,0.001,0.003,16.7,0.5,207,17.4,88,42,13.9,20,0,,PM 2.5,4/13/22 12:05,4/13/22 12:05,4/13/22 12:05
76925771,USFS 1079,,,-0.001,0,16.7,0.7,237,18.8,82,40,13.9,21.2,0,,PM 2.5,4/13/22 13:05,4/13/22 13:05,4/13/22 13:05
76926997,USFS 1079,,,0.003,0.009,16.7,0.8,277,19.5,81,39,13.9,22.2,0,,PM 2.5,4/13/22 14:05,4/13/22 14:06,4/13/22 14:06
76927849,USFS 1079,,,-0.005,-0.005,16.7,0.7,204,21.4,73,35,13.9,24.4,0,,PM 2.5,4/13/22 15:05,4/13/22 15:05,4/13/22 15:05
76928637,USFS 1079,,,1.104,1.197,16.5,1.1,171,23.3,66,31,13.8,26.5,0,,PM 2.5,4/13/22 16:05,4/13/22 16:06,4/13/22 16:06
76929457,USFS 1079,,,1.612,1.629,16.5,1.3,189,24.5,59,27,13.8,28.4,0,,PM 2.5,4/13/22 17:05,4/13/22 17:06,4/13/22 17:06
